SNPName	SNPChr	SNPChrPos	ProbeName	ProbeChr	ProbeCenterChrPos	OverallZScore
cg02571054	2	100481106	ENSG00000144218	2	100461459	-3.6882283
cg06503171	3	134083238	ENSG00000154917	3	133578881	-3.6882323
cg01277369	11	568375	ENSG00000185201	11	311451	-3.6882421
cg09911083	17	7754956	ENSG00000108839	17	6906719	3.6885135
cg15687138	1	151138278	ENSG00000163155	1	151135324	-3.688111
cg27546431	17	1372703	ENSG00000174238	17	1443561	3.6882084
cg22527345	3	49203910	ENSG00000172037	3	49164549	3.6882512
cg24098516	3	122233832	ENSG00000145088	3	121579701	-3.6878702
cg00507154	19	50192739	ENSG00000130529	19	49688045	3.6880038
cg09597070	12	54088972	ENSG00000111057	12	53344670	-3.6876174
cg23299484	11	65239032	ENSG00000174807	11	66083236	-3.6876659
cg22958459	11	61735088	ENSG00000167992	11	61044329	-3.6877448
cg24904303	19	47617003	ENSG00000090372	19	47236507	-3.6877623
cg03943135	6	154781062	ENSG00000153721	6	154779113	3.6878476
cg14039228	17	38374778	ENSG00000126368	17	38253009	3.6879217
cg21518947	11	67222600	ENSG00000110717	11	67801097	-3.6875341
cg05934015	12	129280265	ENSG00000139370	12	129293133	-3.6875927
cg02861504	1	207144319	ENSG00000117335	1	207947130	3.6876095
cg01447475	2	30510839	ENSG00000213626	2	30500496	3.6877692
cg21643178	6	30139525	ENSG00000204569	6	30577283	-3.6872634
cg18329753	19	33727097	ENSG00000153885	19	34296752	-3.6873833
cg15853299	17	80842421	ENSG00000141556	17	80805332	3.6874265
cg07616374	2	45159663	ENSG00000068784	2	45727561	3.6874366
cg27569829	18	60984437	ENSG00000171791	18	60888970	3.6874481
cg02932780	6	31762305	ENSG00000196126	6	32552085	3.6875861
cg00807366	10	51553013	ENSG00000138293	10	51577921	-3.6870533
cg14221612	7	22694280	ENSG00000164649	7	21963110	3.6872247
cg13329242	11	117382759	ENSG00000177098	11	118013847	3.6872428
cg27634195	16	1440373	ENSG00000065054	16	2082192	3.687295
cg18122501	7	157353164	ENSG00000155093	7	157856115	3.6873211
cg06457408	17	79827834	ENSG00000141551	17	80214253	-3.6869165
cg00459218	2	220289908	ENSG00000054356	2	220164357	-3.6869255
cg26951000	16	288323	ENSG00000127585	16	749164	-3.6866984
cg16277071	17	75537269	ENSG00000129657	17	75147988	-3.6867412
cg03526702	19	856145	ENSG00000099866	19	497261	-3.6867796
cg22018083	19	50861741	ENSG00000131408	19	50859574	3.6869158
cg00810483	4	3375144	ENSG00000159788	4	3368197	3.6869372
cg04101755	16	3057911	ENSG00000005001	16	2905449	-3.6864832
cg14210130	6	33389084	ENSG00000112664	6	34308224	3.6867513
cg08022281	6	29648345	ENSG00000204681	6	29562579	-3.6862491
cg13668823	20	36151683	ENSG00000101335	20	35174057	3.6864943
cg08621445	6	40298217	ENSG00000220586	6	39964263	3.6865711
cg02756768	15	91260537	ENSG00000242498	15	90449673	3.6865998
cg00209037	22	46443347	ENSG00000100364	22	45612382	-3.6860403
cg16520046	14	104606776	ENSG00000075413	14	103910948	-3.6861898
cg23834013	7	138729025	ENSG00000236279	7	139219166	3.6863737
cg17514168	1	248790497	ENSG00000238243	1	248045863	-3.6859717
cg23484087	19	58459097	ENSG00000196724	19	58440006	3.6861011
cg17477052	10	71596731	ENSG00000180644	10	72359817	3.6861794
cg26186954	8	87081960	ENSG00000104267	8	86384901	-3.6856635
cg13840968	14	24780926	ENSG00000129467	14	24795927	3.685827
cg05798429	6	31743928	ENSG00000204304	6	32154964	-3.6854337
cg09912552	8	134250937	ENSG00000008513	8	134525637	-3.6855035
cg09458170	14	92572575	ENSG00000100605	14	93492962	3.6854137
cg07812877	19	11531421	ENSG00000129351	19	10784015	3.6854626
cg02585931	22	38219283	ENSG00000128340	22	37630894	3.685585
cg21595409	8	81014474	ENSG00000076554	8	81007019	3.685598
cg00572387	20	1472866	ENSG00000172070	20	641851	-3.6850023
cg08292467	5	140782462	ENSG00000178913	5	140699193	3.6852661
cg06186155	17	46648582	ENSG00000182742	17	46655174	3.6853996
cg12079923	19	53898108	ENSG00000197497	19	53679552	3.6850053
cg01313358	3	128841722	ENSG00000172771	3	129133829	3.685191
cg27217148	10	105111110	ENSG00000138107	10	104250734	-3.6847857
cg17290213	11	65344355	ENSG00000173442	11	65351815	3.6848535
cg06700209	8	72758095	ENSG00000178860	8	72755243	-3.6844803
cg01502428	17	76850266	ENSG00000035862	17	76885264	3.6846963
cg21531604	7	2551598	ENSG00000106268	7	2286319	3.6847998
cg10025586	15	83501699	ENSG00000166503	15	83830545	-3.6842032
cg22657632	2	217545159	ENSG00000138375	2	217312456	-3.6842212
cg12795893	12	57038709	ENSG00000166986	12	57890290	-3.684227
cg07796220	17	8702369	ENSG00000174083	17	8738517	3.6842837
cg03206044	4	148657866	ENSG00000071205	4	148823572	3.6843358
cg09551145	1	11790543	ENSG00000177674	1	11805500	3.6843608
cg17690002	7	150972574	ENSG00000055118	7	150658726	3.6840024
cg24190223	8	67978573	ENSG00000185697	8	67500446	-3.6837746
cg23687677	17	40126183	ENSG00000131471	17	41006674	-3.6837871
cg18304704	19	18229406	ENSG00000167483	19	17649379	3.6838757
cg15278948	2	220071103	ENSG00000135912	2	219597853	3.6838904
cg04740123	17	8338990	ENSG00000179593	17	7947393	3.6839482
cg13958452	9	27571436	ENSG00000147894	9	27560204	-3.6835756
cg24551418	1	2437112	ENSG00000197785	1	1458799	3.6836855
cg03970501	16	22202118	ENSG00000260973	16	22622684	3.6837937
cg25068253	11	13124246	ENSG00000133794	11	13353506	-3.6833181
cg22036538	12	6554003	ENSG00000215039	12	6554450	3.6834146
cg05233289	11	64120680	ENSG00000133317	11	63278901	3.6834827
cg20482280	14	105936300	ENSG00000211933	14	106405859	-3.6830609
cg27172769	19	1255283	ENSG00000130005	19	1399330	-3.6830665
cg14082886	11	35164485	ENSG00000121691	11	34477040	-3.6830687
cg22110267	11	75052065	ENSG00000137486	11	75019049	-3.6831913
cg00525277	6	32064239	ENSG00000225851	6	31349958	3.6832313
cg04653308	9	131872018	ENSG00000119383	9	131892227	3.6833693
cg00719165	2	27603838	ENSG00000157992	2	27667290	-3.6828272
cg24941931	19	16607287	ENSG00000267453	19	15969268	3.683055
cg27109461	7	101007555	ENSG00000087077	7	100467918	-3.682604
cg14351425	10	120968691	ENSG00000198873	10	121091116	3.6828387
cg04072771	15	55574864	ENSG00000260916	15	55666469	-3.6823074
cg13177421	12	15773828	ENSG00000023697	12	16127163	-3.6823846
cg09856066	7	77427601	ENSG00000127947	7	77217990	3.6824432
cg09996597	16	1844879	ENSG00000103249	16	1510258	3.6825964
cg02050917	1	2173571	ENSG00000175756	1	1309992	-3.6820282
cg02871659	16	2014063	ENSG00000255198	16	2015235	3.6822644
cg21209457	17	75495650	ENSG00000087157	17	76397958	3.6823873
cg03420144	1	154785568	ENSG00000173171	1	155181052	-3.6819598
cg19370689	7	102558323	ENSG00000230257	7	102621636	-3.6819636
cg16416165	4	3324981	ENSG00000087269	4	2952386	3.6820653
cg23391288	13	49366155	ENSG00000139679	13	48991273	3.6821053
cg07726139	1	228652528	ENSG00000181218	1	228645312	-3.6816825
cg26870803	11	66624805	ENSG00000175482	11	67121345	-3.6817117
cg10042293	11	61507086	ENSG00000167994	11	61676257	3.6818292
cg04591709	8	102235927	ENSG00000048392	8	103234038	3.6819055
cg01121022	14	104338740	ENSG00000142208	14	105248887	3.6819737
cg02408850	17	79793206	ENSG00000175866	17	79050090	-3.6814082
cg15387987	7	150773414	ENSG00000188707	7	150028373	-3.6814184
cg10151085	12	54654042	ENSG00000139637	12	53697215	-3.6814878
cg09896900	19	44952808	ENSG00000267508	19	44896116	3.6817214
cg05103064	10	7311452	ENSG00000237943	10	6625011	3.6817418
cg16603916	1	21615863	ENSG00000158828	1	20968976	-3.681293
cg07701282	16	67264242	ENSG00000205220	16	67969697	3.6814201
cg15440763	7	158190564	ENSG00000155093	7	157856115	3.6814456
cg02246992	17	29158363	ENSG00000126860	17	29646740	3.6814879
cg12741231	8	19321888	ENSG00000147408	8	19438606	-3.6811083
cg27552857	19	4542818	ENSG00000007264	19	3790049	3.6812001
cg06351503	6	31928060	ENSG00000204287	6	32410221	-3.6808254
cg14183602	14	23367780	ENSG00000092051	14	24042626	3.6810494
cg07148038	6	32061160	ENSG00000206344	6	31168641	-3.6807292
cg05298458	22	19749188	ENSG00000070371	22	19223112	-3.6807349
cg08536838	17	63559901	ENSG00000168646	17	63541223	3.6809047
cg22489583	19	51814717	ENSG00000254521	19	51999827	3.68095
cg04679849	6	30412303	ENSG00000204592	6	30459613	3.6809758
cg00294149	16	75604552	ENSG00000065427	16	75672081	-3.6804951
cg01186212	10	62110162	ENSG00000151150	10	62140703	3.6806431
cg26615813	3	36422161	ENSG00000172995	3	35758212	3.6807304
cg11664823	5	140699914	ENSG00000178913	5	140699193	-3.6803766
cg12096447	14	105714400	ENSG00000184887	14	105716128	-3.6800564
cg20432671	1	167682874	ENSG00000143167	1	167040970	3.6803107
cg18446336	7	2847575	ENSG00000106009	7	2586436	-3.6799315
cg01284709	11	104972030	ENSG00000235505	11	104781038	-3.6799877
cg00499399	6	31371502	ENSG00000204520	6	31377224	3.6800542
cg09703323	11	65197828	ENSG00000168070	11	64722273	3.680084
cg07871059	16	67516445	ENSG00000205250	16	67229446	3.6801392
cg00007076	8	67342600	ENSG00000147576	8	67363128	3.6801533
cg11584041	19	42580150	ENSG00000268027	19	42056693	-3.6797042
cg15174905	19	19281207	ENSG00000130511	19	18537523	-3.6797043
cg05852276	5	140579422	ENSG00000178913	5	140699193	3.6799424
cg18734877	8	27297371	ENSG00000120915	8	27375688	-3.6794175
cg21828197	17	79944539	ENSG00000182446	17	79569704	-3.6795875
cg21848524	3	27771005	ENSG00000163508	3	27760823	3.6796488
cg00349542	21	43546493	ENSG00000182240	21	42594126	3.679679
cg10720080	3	186330699	ENSG00000058866	3	185951741	3.6797599
cg07522639	4	24554273	ENSG00000038210	4	25221488	3.6797768
cg15617336	11	67764948	ENSG00000084207	11	67352598	-3.67939
cg18946602	1	61549934	ENSG00000162599	1	61629698	3.6792951
cg18838431	11	74178800	ENSG00000137486	11	75019049	3.6793245
cg06855286	6	31010597	ENSG00000137404	6	30657510	-3.6788167
cg02744046	15	58782637	ENSG00000103569	15	58454239	-3.6788424
cg18757087	5	173317284	ENSG00000113742	5	173352131	3.6790935
cg12877860	9	117266532	ENSG00000229314	9	117087045	-3.6787124
cg04043919	16	89725091	ENSG00000131165	16	89717546	3.6788379
cg14600997	9	131534538	ENSG00000179082	9	132085239	-3.6784575
cg26785702	11	118846877	ENSG00000186174	11	118780450	-3.6784691
cg26767954	21	43638927	ENSG00000160179	21	43668576	-3.6782149
cg24563967	17	74009962	ENSG00000167880	17	74012058	3.678353
cg18553840	22	39713018	ENSG00000100311	22	39630060	3.6783565
cg04697263	17	1172952	ENSG00000132383	17	1768186	-3.6778529
cg16174196	6	30687540	ENSG00000226979	6	31540966	-3.6779859
cg22797644	6	34206491	ENSG00000124562	6	34733377	3.6780483
cg21810733	3	13520763	ENSG00000144711	3	13026668	3.6780539
cg08146865	3	48335857	ENSG00000164048	3	48311666	3.6781844
cg05355301	17	39143191	ENSG00000108244	17	39086417	-3.677611
cg21667836	12	3599307	ENSG00000011105	12	3291125	-3.677649
cg02787675	1	9686058	ENSG00000171603	1	9836834	-3.6777247
cg12105691	3	168511375	ENSG00000173905	3	167770114	3.6779555
cg01072969	19	51108274	ENSG00000254521	19	51999827	-3.6774492
cg01404122	11	2243685	ENSG00000183734	11	2290953	-3.6774582
cg04560810	5	138861847	ENSG00000171604	5	139045175	-3.677276
cg04938738	11	1689429	ENSG00000177697	11	836337	3.677401
cg02045948	3	32857317	ENSG00000170266	3	33088411	3.6774403
cg23235772	19	57988964	ENSG00000204514	19	58380270	3.6774746
cg23081357	2	231710000	ENSG00000135898	2	231798907	3.6775139
cg07355841	16	67427291	ENSG00000159713	16	67425575	-3.6770379
cg01824410	6	30411934	ENSG00000204520	6	31377224	-3.6771244
cg20458563	1	157963231	ENSG00000158481	1	158261498	-3.6771914
cg05902522	3	149348542	ENSG00000206199	3	149582532	3.6772165
cg09120267	12	58010712	ENSG00000178498	12	58000996	3.6773733
cg17864487	2	238643342	ENSG00000144485	2	239148105	3.6771381
cg16149927	21	45198544	ENSG00000160213	21	45194359	-3.6766252
cg00637802	12	113590234	ENSG00000089169	12	113172435	-3.6767486
cg26757711	19	6022589	ENSG00000174837	19	6914023	-3.6765859
cg08956226	6	31913995	ENSG00000234745	6	31323307	3.6766554
cg08539965	1	21396338	ENSG00000158825	1	20930421	3.6766893
cg14640670	5	139494889	ENSG00000185129	5	139491841	-3.6762243
cg13923277	9	138967347	ENSG00000148411	9	138942757	-3.6762968
cg15600124	3	127314309	ENSG00000114626	3	127395773	3.6764729
cg25634032	11	67135897	ENSG00000172508	11	67187758	3.6764904
cg09316544	6	29981363	ENSG00000238024	6	29961184	3.6760076
cg14284643	6	30524853	ENSG00000204560	6	30630855	3.6761039
cg25253419	19	49403890	ENSG00000104805	19	49414968	-3.6756593
cg14512813	3	187618829	ENSG00000136514	3	187087992	-3.675751
cg25316512	12	7032991	ENSG00000010295	12	6656390	3.675925
cg23622162	10	73059201	ENSG00000148730	10	72176254	3.6757343
cg19009305	15	89181684	ENSG00000172183	15	89189549	-3.6753254
cg25863735	15	43645055	ENSG00000140326	15	43022540	-3.6750319
cg02212310	6	31587974	ENSG00000204469	6	31597022	-3.6751072
cg02215171	4	89379156	ENSG00000138640	4	89839827	-3.6751263
cg16794579	16	17562419	ENSG00000103489	16	17380182	-3.6751365
cg04939326	11	73278053	ENSG00000175591	11	72938370	-3.6751757
cg13513766	9	124261198	ENSG00000119397	9	123888514	-3.674995
cg00427604	16	55542751	ENSG00000087253	16	55581746	3.6750921
cg27109748	7	2150016	ENSG00000106003	7	2560487	3.6751477
cg25232795	5	150860100	ENSG00000211445	5	150404339	-3.6746558
cg26268742	19	48563512	ENSG00000105499	19	48582587	-3.6747484
cg15080939	6	30881512	ENSG00000204580	6	30856065	-3.6747616
cg07006818	7	97832945	ENSG00000164713	7	97909426	3.6749374
cg27103083	16	1307612	ENSG00000197253	16	1278743	3.6746662
cg07894162	22	31364900	ENSG00000253352	22	31371022	3.67468
cg26077811	11	119232215	ENSG00000256269	11	118959917	3.6747308
cg14777509	3	52084831	ENSG00000145050	3	51424653	-3.6742155
cg04314624	6	28458280	ENSG00000196331	6	27861436	-3.6742309
cg26803289	1	182760430	ENSG00000135838	1	182778973	-3.6742339
cg23220346	3	35785982	ENSG00000172995	3	35758212	-3.6742479
cg10692140	6	30496024	ENSG00000204592	6	30459613	-3.6742891
cg15282632	12	49213195	ENSG00000167553	12	49624816	-3.6743565
cg01009920	8	8153602	ENSG00000253981	8	8097857	3.6744165
cg03375056	1	29062431	ENSG00000117758	1	28125328	3.6744698
cg15496388	1	155937541	ENSG00000198400	1	156818537	3.6745223
cg15147479	6	32164569	ENSG00000241106	6	32782682	-3.6740663
cg09785172	4	6271658	ENSG00000109501	4	6288284	3.674332
cg18394178	19	13397644	ENSG00000267519	19	13946216	-3.6739443
cg21171625	1	38022607	ENSG00000163874	1	37945066	-3.6739881
cg18329052	2	219246707	ENSG00000180871	2	218995994	3.6740467
cg10381114	16	4783989	ENSG00000067836	16	4849960	3.6740918
cg26371172	6	29454840	ENSG00000204613	6	30124216	3.6741584
cg01516792	17	78779092	ENSG00000175866	17	79050090	-3.6737286
cg00669330	2	242810869	ENSG00000188011	2	242813863	-3.6737509
cg11186850	8	39695740	ENSG00000131203	8	39772878	3.673973
cg08708961	1	227070582	ENSG00000143801	1	227070845	-3.6735341
cg25570328	2	108903952	ENSG00000169756	2	109227279	-3.67323
cg18480675	3	28281945	ENSG00000187118	3	28324854	-3.6733115
cg17004840	5	140998868	ENSG00000146007	5	140082256	3.6735182
cg03049323	15	41060217	ENSG00000062524	15	41800960	-3.6731644
cg15782311	12	113493983	ENSG00000135144	12	113515173	-3.6728338
cg08256536	8	124215129	ENSG00000156804	8	124531787	-3.6728347
cg25261361	8	145057053	ENSG00000147813	8	144658887	-3.6728815
cg26477613	9	127210826	ENSG00000136933	9	127979629	-3.6729776
cg19353578	22	39634338	ENSG00000100311	22	39630060	3.673064
cg17465920	20	43151161	ENSG00000124155	20	44049795	3.6731565
cg09030113	1	162531726	ENSG00000203747	1	161556233	3.672953
cg12762029	11	119191624	ENSG00000110344	11	118250113	3.6726869
cg19919383	3	17046786	ENSG00000131374	3	17843104	3.6726999
cg02272278	6	158448530	ENSG00000164674	6	159128477	3.672763
cg07629017	8	53851613	ENSG00000183729	8	53852334	-3.6722417
cg18449389	14	23776434	ENSG00000211821	14	22891697	-3.6722899
cg07474083	16	3225553	ENSG00000213937	16	3063481	-3.6723575
cg03605761	19	663973	ENSG00000116017	19	950860	-3.6723931
cg10772169	1	100315213	ENSG00000079335	1	100898208	3.6725878
cg02393907	7	150011063	ENSG00000127399	7	150027483	-3.6720677
cg07700843	1	2391269	ENSG00000149527	1	2397194	-3.6721319
cg08280044	19	51053653	ENSG00000105472	19	51227780	3.6722298
cg26833538	11	67777715	ENSG00000173120	11	66955940	3.672348
cg14171527	21	44473792	ENSG00000160180	21	43733769	3.67238
cg12828656	5	132577108	ENSG00000238160	5	131758757	-3.6718245
cg11363444	2	153079618	ENSG00000182389	2	152822441	-3.6718934
cg23651614	4	39639327	ENSG00000168421	4	40219477	-3.6719268
cg19556572	9	117156701	ENSG00000095397	9	117216045	-3.6719349
cg01505690	19	40411922	ENSG00000105205	19	40225279	3.6720717
cg10192483	7	76632191	ENSG00000146707	7	76247940	3.6721119
cg03956353	1	110306642	ENSG00000184371	1	110463239	3.6721429
cg07329251	11	10476614	ENSG00000133805	11	10429493	-3.6717718
cg23636571	6	32828948	ENSG00000168394	6	32817370	3.6719211
cg06875488	4	7657022	ENSG00000170871	4	6834499	-3.6714401
cg17034036	11	34460980	ENSG00000166016	11	34276045	-3.6714825
cg25417551	17	35767582	ENSG00000225485	17	36626645	3.6716193
cg15061662	19	51571982	ENSG00000131408	19	50859574	3.6716709
cg01301319	7	27153580	ENSG00000005020	7	26870769	3.6717427
cg10553672	2	43515231	ENSG00000162881	2	42990521	3.6717721
cg26085533	17	32950798	ENSG00000092871	17	33374673	3.6714129
cg05564090	6	33181816	ENSG00000240065	6	32819637	3.6714635
cg24920145	6	31628350	ENSG00000204344	6	31944048	-3.6710038
cg09214953	12	111800654	ENSG00000196850	12	110995122	-3.6710781
cg06280059	3	46394845	ENSG00000178038	3	46722840	-3.6711223
cg26720010	7	45147131	ENSG00000136270	7	45145672	-3.6711468
cg03386524	20	33590313	ENSG00000198646	20	33349087	3.6712963
cg15574263	11	911645	ENSG00000174885	11	281862	3.6712966
cg27520170	1	160040660	ENSG00000163568	1	159074580	-3.6709
cg06777352	16	19124984	ENSG00000205730	16	19129100	3.6710776
cg12872889	17	74137522	ENSG00000203315	17	75087962	3.6711332
cg23918047	17	79828308	ENSG00000185168	17	79280309	3.6711521
cg23867494	1	1150274	ENSG00000186827	1	1148112	-3.6707258
cg07592513	19	49994191	ENSG00000142541	19	49993188	-3.6704032
cg19782190	14	103486956	ENSG00000156381	14	102974657	-3.6705446
cg17661717	19	834391	ENSG00000172232	19	828557	-3.6705636
cg15718572	1	207818003	ENSG00000197721	1	207865109	3.6706241
cg10210369	15	90197924	ENSG00000196391	15	90902400	3.6707064
cg01161914	2	99346587	ENSG00000135945	2	100061717	-3.6702964
cg18592926	1	246831283	ENSG00000162711	1	247595934	-3.6703173
cg02895948	1	208204014	ENSG00000123838	1	207297962	3.6704107
cg12965927	6	31239093	ENSG00000234745	6	31323307	-3.6700333
cg20306694	12	51718251	ENSG00000170545	12	51651667	3.6703306
cg16170330	6	32903021	ENSG00000213654	6	32160921	-3.6698794
cg13672747	3	13905519	ENSG00000154764	3	13889686	-3.669947
cg18842107	10	114853855	ENSG00000148737	10	114818723	3.6701391
cg02156899	16	2029256	ENSG00000103024	16	1821009	-3.6697042
cg11693364	19	11998457	ENSG00000198429	19	12011871	-3.669721
cg22650271	22	39760165	ENSG00000100321	22	39763761	-3.6695102
cg25605545	17	35060467	ENSG00000006075	17	34416558	-3.6695432
cg18771034	12	69327947	ENSG00000127328	12	70174722	3.6696844
cg18252648	3	149786427	ENSG00000240137	3	150429642	-3.6692312
cg14174320	11	66630103	ENSG00000173715	11	66561454	3.6694712
cg02901006	19	8116976	ENSG00000142303	19	8660373	3.6695835
cg25139649	1	2165531	ENSG00000162576	1	1292613	-3.6691642
cg07575407	15	66541927	ENSG00000166949	15	67421817	3.6693901
cg09750084	13	49005820	ENSG00000139679	13	48991273	3.668814
cg21199922	4	38622687	ENSG00000174123	4	38779235	3.6688745
cg09556527	1	1239259	ENSG00000186827	1	1148112	3.6689887
cg20327784	17	73703307	ENSG00000182534	17	74687865	-3.6684524
cg06270615	17	40516020	ENSG00000173757	17	40389955	-3.6684923
cg14776763	19	38210884	ENSG00000245680	19	37690768	3.6686072
cg12076102	17	62084274	ENSG00000008283	17	61516702	3.6686811
cg04399899	4	160189254	ENSG00000109756	4	160153325	3.668425
cg19800032	7	12134189	ENSG00000006747	7	12651715	3.6684312
cg07901253	1	15402456	ENSG00000189337	1	15184869	3.6682066
cg27287882	3	48282590	ENSG00000178467	3	49035953	-3.6679268
cg06266582	11	64871730	ENSG00000149781	11	63982752	3.6680581
cg24900983	6	152128480	ENSG00000131016	6	151620413	-3.6676451
cg02816525	15	59024033	ENSG00000103569	15	58454239	-3.6677599
cg09783236	20	3185276	ENSG00000101220	20	3741594	-3.6677775
